PID,,,PPID,,,Threads,,,Handles,,,Session,,,Status,,
Mean,Variance,Standard Deviation,Mean,Variance,Standard Deviation,Mean,Variance,Standard Deviation,Mean,Variance,Standard Deviation,Mean,Variance,Standard Deviation,Mean,Variance,Standard Deviation
1357.116279,807604.8195,898.668359,757.3953488,607473.4352,779.4058219,12.48837209,192.9224806,13.88965373,271.2790698,45364.96788,212.9905347,0.186046512,0.250276855,0.500276778,0,0,0
1394.883721,873183.4862,934.4428747,757.3953488,607473.4352,779.4058219,12.44186047,190.7763012,13.81217945,270.6511628,44766.99446,211.5821223,0.186046512,0.250276855,0.500276778,0,0,0
1305.658537,790620.7805,889.1685895,775.2195122,630586.5756,794.0948153,12.82926829,197.045122,14.03727616,281.2195122,44367.52561,210.6360026,0.195121951,0.26097561,0.51085772,0,0,0
1291.804878,796037.561,892.2093706,775.2195122,630586.5756,794.0948153,13,194.4,13.94274005,281.2195122,44020.27561,209.8100942,0.195121951,0.26097561,0.51085772,0,0,0
1291.804878,796037.561,892.2093706,775.2195122,630586.5756,794.0948153,13.82926829,207.245122,14.39601063,284.7317073,46957.85122,216.6976032,0.195121951,0.26097561,0.51085772,0,0,0
1355.627907,917621.1916,957.9254624,686.5116279,541753.1606,736.0388309,13,181.7619048,13.48191028,269.372093,50031.95349,223.6782365,0.186046512,0.250276855,0.500276778,0,0,0
1355.627907,917621.1916,957.9254624,686.5116279,541753.1606,736.0388309,12.76744186,206.1827243,14.35906418,271.9767442,50497.54707,224.7165928,0.186046512,0.250276855,0.500276778,0,0,0
1313.95122,923264.0976,960.8663266,694.9268293,567134.4195,753.0832753,13.24390244,222.7390244,14.92444386,277.8780488,52508.85976,229.1481175,0.195121951,0.26097561,0.51085772,0,0,0
1313.95122,923264.0976,960.8663266,694.9268293,567134.4195,753.0832753,13.53658537,236.404878,15.37546351,279.3414634,55165.33049,234.8730093,0.195121951,0.26097561,0.51085772,0,0,0
1313.95122,923264.0976,960.8663266,694.9268293,567134.4195,753.0832753,13.02439024,215.3243902,14.67393574,276.1463415,52441.72805,229.0015896,0.195121951,0.26097561,0.51085772,0,0,0
1313.95122,923264.0976,960.8663266,694.9268293,567134.4195,753.0832753,13.7804878,235.3756098,15.34195586,278.5365854,54914.60488,234.3386543,0.195121951,0.26097561,0.51085772,0,0,0
1347.52381,948084.4506,973.6962825,741.047619,642641.2172,801.6490611,13.97619048,241.2921022,15.53357983,279.952381,55413.41231,235.4005359,0.19047619,0.255516841,0.505486737,0,0,0
1347.52381,948084.4506,973.6962825,741.047619,642641.2172,801.6490611,13.64285714,228.5766551,15.11875177,279.0238095,54427.73113,233.2975163,0.19047619,0.255516841,0.505486737,0,0,0
1347.52381,948084.4506,973.6962825,741.047619,642641.2172,801.6490611,13.61904762,226.8269454,15.06077506,282.2857143,55374.89199,235.318703,0.19047619,0.255516841,0.505486737,0,0,0
1315.238095,900815.0151,949.1127515,741.047619,642641.2172,801.6490611,12.83333333,210.1422764,14.49628492,277.6666667,52531.88618,229.1983555,0.19047619,0.255516841,0.505486737,0,0,0
1336.190476,921518.0116,959.9572968,741.047619,642641.2172,801.6490611,13.19047619,210.8408827,14.52036097,277.8095238,52175.47503,228.4195154,0.19047619,0.255516841,0.505486737,0,0,0
1334.47619,918438.9872,958.352225,739.2380952,635768.381,797.3508519,13,210.4878049,14.50819785,277.1190476,52542.25377,229.2209715,0.19047619,0.255516841,0.505486737,0,0,0
1334.47619,918438.9872,958.352225,739.2380952,635768.381,797.3508519,13.76190476,235.1614402,15.33497441,279.9761905,55207.48722,234.9627358,0.19047619,0.255516841,0.505486737,0,0,0
1334.47619,918438.9872,958.352225,739.2380952,635768.381,797.3508519,13.28571429,209.7700348,14.48344002,281,51834.53659,227.6719934,0.19047619,0.255516841,0.505486737,0,0,0
1334.47619,918438.9872,958.352225,739.2380952,635768.381,797.3508519,13.23809524,216.6736353,14.71983815,281.5952381,52455.07607,229.0307317,0.19047619,0.255516841,0.505486737,0,0,0
1334.47619,918438.9872,958.352225,739.2380952,635768.381,797.3508519,12.9047619,209.5029036,14.47421513,281.4761905,51353.91405,226.61402,0.19047619,0.255516841,0.505486737,0,0,0
1334.47619,918438.9872,958.352225,739.2380952,635768.381,797.3508519,12.97619048,206.8530778,14.38238776,281.8333333,51016.28862,225.8678565,0.19047619,0.255516841,0.505486737,0,0,0
1334.47619,918438.9872,958.352225,739.2380952,635768.381,797.3508519,13.11904762,207.6684088,14.41070466,282.7857143,51585.14808,227.1236405,0.19047619,0.255516841,0.505486737,0,0,0
1334.47619,918438.9872,958.352225,739.2380952,635768.381,797.3508519,12.97619048,208.267712,14.43148336,284.1904762,52053.036,228.1513445,0.19047619,0.255516841,0.505486737,0,0,0
1334.47619,918438.9872,958.352225,739.2380952,635768.381,797.3508519,12.92857143,212.0191638,14.56087785,285,52660.14634,229.4779866,0.19047619,0.255516841,0.505486737,0,0,0
1334.47619,918438.9872,958.352225,739.2380952,635768.381,797.3508519,12.83333333,206.7764228,14.37972262,283.9047619,51762.38095,227.5134742,0.19047619,0.255516841,0.505486737,0,0,0
1334.47619,918438.9872,958.352225,739.2380952,635768.381,797.3508519,12.71428571,204.1602787,14.28846663,279.1666667,50664.0935,225.0868577,0.19047619,0.255516841,0.505486737,0,0,0
1371.906977,957112.753,978.3213956,781.4883721,697389.732,835.0986361,12.8372093,209.9966777,14.49126212,272.255814,52322.6711,228.741494,0.186046512,0.250276855,0.500276778,0,0,0
1334.285714,918112.1115,958.1816694,739.2380952,635768.381,797.3508519,12.88095238,208.9367015,14.4546429,279.547619,51366.49768,226.6417827,0.19047619,0.255516841,0.505486737,0,0,0
1334.285714,918112.1115,958.1816694,739.2380952,635768.381,797.3508519,13.21428571,209.0017422,14.45689255,283.9285714,52616.36063,229.3825639,0.19047619,0.255516841,0.505486737,0,0,0
1334.285714,918112.1115,958.1816694,739.2380952,635768.381,797.3508519,12.69047619,207.6823461,14.41118823,282.5952381,52214.58827,228.5051165,0.19047619,0.255516841,0.505486737,0,0,0
1334.857143,919101.8815,958.6980137,739.2380952,635768.381,797.3508519,13.02380952,211.9262485,14.55768692,282.5714286,52472.78746,229.0693944,0.19047619,0.255516841,0.505486737,0,0,0
1335.428571,920119.0801,959.2283775,739.2380952,635768.381,797.3508519,13.07142857,212.0679443,14.56255281,283.0952381,52263.94193,228.6130835,0.19047619,0.255516841,0.505486737,0,0,0
1320.761905,902693.6492,950.1019152,739.2380952,635768.381,797.3508519,13.0952381,207.3565621,14.39988063,282.547619,52309.1806,228.7120036,0.19047619,0.255516841,0.505486737,0,0,0
1334.666667,918768.9106,958.5243401,739.2380952,635768.381,797.3508519,13,210.2926829,14.50147175,283.0714286,52029.38502,228.0995068,0.19047619,0.255516841,0.505486737,0,0,0
1314.857143,900779.9303,949.0942684,739.2380952,635768.381,797.3508519,13.02380952,209.1457607,14.46187266,285.047619,52988.1928,230.1916436,0.19047619,0.255516841,0.505486737,0,0,0
1314.857143,900779.9303,949.0942684,739.2380952,635768.381,797.3508519,12.83333333,209.898374,14.48786989,283.4047619,52381.56388,228.87019,0.19047619,0.255516841,0.505486737,0,0,0
1315.238095,900815.0151,949.1127515,739.2380952,635768.381,797.3508519,12.97619048,207.3896632,14.40102993,284.1666667,53244.53252,230.7477682,0.19047619,0.255516841,0.505486737,0,0,0
1275.72093,710138.9679,842.6974356,560.1860465,143683.0122,379.055421,13.46511628,183.4928018,13.54595149,271.5813953,50005.5825,223.6192803,0.162790698,0.234772979,0.484533775,0,0,0
1340.093023,765657.515,875.0185798,634.7906977,325452.598,570.4845292,12.65116279,158.13732,12.5752662,268.3953488,57396.76855,239.576227,0.162790698,0.234772979,0.484533775,0,0,0
1300.47619,715197.8165,845.6936895,631.5238095,332920.3531,576.992507,12.97619048,185.1945412,13.60862011,276.0714286,57691.14111,240.1898023,0.166666667,0.239837398,0.489731966,0,0,0
1300.47619,715197.8165,845.6936895,631.5238095,332920.3531,576.992507,12.66666667,186.6178862,13.66081572,275.4047619,57581.5151,239.9614867,0.166666667,0.239837398,0.489731966,0,0,0
1281.170732,717032.9951,846.7780082,635.6097561,340524.6439,583.5448945,12.85365854,191.4280488,13.83575256,277.8536585,59351.67805,243.6219983,0.170731707,0.245121951,0.495097921,0,0,0
1260.390244,658619.0439,811.5534757,690.1463415,455356.878,674.8013619,12.82926829,190.295122,13.7947498,277.4146341,58219.19878,241.2865491,0.170731707,0.245121951,0.495097921,0,0,0
1266.190476,643968.158,802.4762663,684.7619048,445468.2834,667.4341042,12.69047619,196.3652729,14.01303939,273.0714286,57733.9216,240.2788414,0.19047619,0.255516841,0.505486737,0,0,0
1260.390244,658619.0439,811.5534757,690.1463415,455356.878,674.8013619,13.90243902,207.5902439,14.40799236,277.6341463,46902.1878,216.5691294,0.170731707,0.245121951,0.495097921,0,0,0
1260.390244,658619.0439,811.5534757,690.1463415,455356.878,674.8013619,13.97560976,235.8243902,15.35657482,280.2439024,51128.58902,226.1163175,0.170731707,0.245121951,0.495097921,0,0,0
1260.390244,658619.0439,811.5534757,690.1463415,455356.878,674.8013619,13.17073171,219.895122,14.82886111,276.0731707,47318.11951,217.5272845,0.170731707,0.245121951,0.495097921,0,0,0
1260.390244,658619.0439,811.5534757,690.1463415,455356.878,674.8013619,12.6097561,213.4939024,14.61143054,274.902439,46486.64024,215.6076071,0.170731707,0.245121951,0.495097921,0,0,0
1236.5,651506.2051,807.1593431,637.2,349149.7026,590.8889088,12.8,220.0102564,14.83274271,277.325,47423.19936,217.7686831,0.175,0.250641026,0.500640615,0,0,0
1248.878049,641500.4098,800.9372071,632.9756098,341152.6244,584.0827205,13.14634146,205.6280488,14.33973671,272.5609756,48928.30244,221.1974286,0.170731707,0.245121951,0.495097921,0,0,0
1236.5,651506.2051,807.1593431,637.2,349149.7026,590.8889088,14.95,233.7923077,15.2902684,286.7,54347.18974,233.1248373,0.175,0.250641026,0.500640615,0,0,0
1236.5,651506.2051,807.1593431,637.2,349149.7026,590.8889088,13.45,222.4076923,14.91333941,281.425,52280.55833,228.6494223,0.175,0.250641026,0.500640615,0,0,0
1236.5,651506.2051,807.1593431,637.2,349149.7026,590.8889088,13.45,216.9717949,14.72996249,281.35,52073.15641,228.1954347,0.175,0.250641026,0.500640615,0,0,0
1261.333333,682912.5203,826.385213,743.1428571,562213.101,749.8087096,12.38095238,206.6318235,14.37469386,270.4285714,51681.37282,227.3353752,0.166666667,0.239837398,0.489731966,0,0,0
1248.666667,650343.7398,806.4389251,743.1428571,562213.101,749.8087096,12.78571429,205.4407666,14.33320503,274.2380952,51107.16144,226.0689307,0.166666667,0.239837398,0.489731966,0,0,0
1248.666667,650343.7398,806.4389251,743.1428571,562213.101,749.8087096,13,202.9268293,14.24523883,278.1904762,51083.13357,226.0157817,0.166666667,0.239837398,0.489731966,0,0,0
1261.073171,659976.0195,812.3890814,690.1463415,455356.878,674.8013619,12.97560976,207.2243902,14.39529056,281.8780488,51031.05976,225.9005528,0.170731707,0.245121951,0.495097921,0,0,0
1276.097561,699505.1902,836.3642689,690.1463415,455356.878,674.8013619,12.97560976,205.4243902,14.33263375,280.2439024,51201.28902,226.2770183,0.170731707,0.245121951,0.495097921,0,0,0
1276.097561,699505.1902,836.3642689,690.1463415,455356.878,674.8013619,13.2195122,205.5256098,14.3361644,281.7560976,52085.48902,228.2224551,0.170731707,0.245121951,0.495097921,0,0,0
1250.536585,643296.6049,802.0577316,690.1463415,455356.878,674.8013619,13,208.05,14.42393844,280.3902439,51302.9439,226.5015318,0.170731707,0.245121951,0.495097921,0,0,0
1276.585366,701098.8488,837.3164568,690.1463415,455356.878,674.8013619,12.63414634,204.3378049,14.2946775,279.7317073,50773.20122,225.3290954,0.170731707,0.245121951,0.495097921,0,0,0
1216.585366,651478.8488,807.1423968,690.1463415,455356.878,674.8013619,13.02439024,204.3243902,14.29420828,281.4634146,50655.40488,225.0675563,0.170731707,0.245121951,0.495097921,0,0,0
1280.487805,714550.5561,845.3109227,690.1463415,455356.878,674.8013619,12.82926829,202.345122,14.22480657,280.3170732,50682.97195,225.1287897,0.170731707,0.245121951,0.495097921,0,0,0
1275.609756,697931.0439,835.4226738,690.1463415,455356.878,674.8013619,13.02439024,196.4243902,14.0151486,280.6341463,47931.1378,218.9318109,0.170731707,0.245121951,0.495097921,0,0,0
1263.02439,664063.8244,814.9011133,690.1463415,455356.878,674.8013619,12.95121951,195.447561,13.98025611,281.6097561,48371.9939,219.9363406,0.170731707,0.245121951,0.495097921,0,0,0
1271.02439,684087.8244,827.0960188,690.1463415,455356.878,674.8013619,12.95121951,195.747561,13.99098142,281.9756098,48513.27439,220.2572913,0.170731707,0.245121951,0.495097921,0,0,0
1279.902439,712453.1902,844.0694226,690.1463415,455356.878,674.8013619,12.70731707,195.6121951,13.98614297,283.804878,47866.31098,218.7837082,0.170731707,0.245121951,0.495097921,0,0,0
1236.5,651506.2051,807.1593431,637.2,349149.7026,590.8889088,13.075,202.1224359,14.21697703,283.975,49236.53782,221.8930775,0.175,0.250641026,0.500640615,0,0,0
1236.5,651506.2051,807.1593431,637.2,349149.7026,590.8889088,12.8,201.7538462,14.2040081,282.4,48860.14359,221.043307,0.175,0.250641026,0.500640615,0,0,0
1236.5,651506.2051,807.1593431,637.2,349149.7026,590.8889088,13.5,218,14.76482306,285.175,52084.25064,228.219742,0.175,0.250641026,0.500640615,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.95121951,196.497561,14.01775877,278.3170732,48697.52195,220.6751503,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.82926829,193.095122,13.89586708,278.7560976,47965.43902,219.0101345,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.70731707,193.0121951,13.89288289,278.8780488,47647.40976,218.2828664,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.7804878,195.3756098,13.97768256,282.1463415,47247.87805,217.3657702,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.46341463,191.604878,13.84214138,281.5853659,47290.24878,217.4632125,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.7804878,191.8256098,13.85011227,282.3902439,47492.1939,217.927038,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.82926829,191.695122,13.84540075,283.0731707,47422.11951,217.7662038,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.73170732,197.1012195,14.03927418,283.2439024,47326.23902,217.5459469,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.73170732,193.6512195,13.91586215,283.8780488,47477.25976,217.8927712,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.7804878,194.9256098,13.96157619,283.9512195,47449.79756,217.8297444,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.7804878,195.6256098,13.98662253,283.3414634,47395.63049,217.7053754,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.92682927,197.5195122,14.05416352,285.4146341,48860.69878,221.0445629,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.82926829,198.795122,14.0994724,286.2439024,50515.33902,224.7561768,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.58536585,198.1487805,14.07653297,285.5121951,50310.3061,224.2995901,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.73170732,198.2012195,14.07839549,286.0731707,50134.61951,223.9076138,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.68292683,196.6719512,14.02397772,286.4634146,50555.00488,224.8444015,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.70731707,193.5621951,13.91266312,288.0731707,51782.26951,227.5571786,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.85365854,198.5780488,14.09177238,288.4390244,52322.45244,228.7410161,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.87804878,199.6597561,14.13010106,288.3414634,52320.93049,228.7376893,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.87804878,198.9097561,14.10353701,288.9512195,52018.49756,228.07564,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.56097561,201.102439,14.18105916,288,52189.85,228.4509794,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.97560976,202.6743902,14.2363756,289.2926829,52770.7622,229.7188764,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.95121951,206.897561,14.38393413,289.5365854,52818.15488,229.8220069,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.63414634,202.8878049,14.24386903,288.6097561,52373.1939,228.8519039,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.90243902,204.0402439,14.28426561,290.1219512,52254.40976,228.5922347,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,13.07317073,204.7695122,14.30976982,290.1707317,53000.39512,230.2181468,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.87804878,216.2097561,14.70407277,289.8536585,53365.92805,231.0106665,0.170731707,0.245121951,0.495097921,0,0,0
1280.878049,715964.4098,846.1468015,692.7804878,467077.7756,683.4308858,12.90243902,215.0902439,14.66595527,289.7317073,52592.30122,229.3301141,0.170731707,0.245121951,0.495097921,0,0,0
1276.097561,699505.1902,836.3642689,692.7804878,467077.7756,683.4308858,13.14634146,209.1280488,14.46126028,285.4146341,51942.69878,227.9094092,0.170731707,0.245121951,0.495097921,0,0,0
1276.097561,699505.1902,836.3642689,692.7804878,467077.7756,683.4308858,13.14634146,210.5280488,14.50958472,286.6829268,52563.82195,229.2680134,0.170731707,0.245121951,0.495097921,0,0,0
1276.097561,699505.1902,836.3642689,692.7804878,467077.7756,683.4308858,12.97560976,211.5743902,14.54559694,285.6097561,52219.5439,228.5159598,0.170731707,0.245121951,0.495097921,0,0,0
1276.097561,699505.1902,836.3642689,692.7804878,467077.7756,683.4308858,12.92682927,211.9195122,14.55745555,285.5121951,51953.0061,227.9320208,0.170731707,0.245121951,0.495097921,0,0,0
1169.023256,622678.928,789.1000748,579.3488372,198247.5659,445.2500038,12.37209302,162.3344408,12.74105336,279.2325581,76992.65891,277.4755105,0.162790698,0.234772979,0.484533775,0,0,0
1144.571429,611529.8118,782.003716,579.4285714,203082.5923,450.6468599,14.28571429,212.989547,14.5941614,289.7380952,82381.07607,287.0210377,0.166666667,0.239837398,0.489731966,0,0,0
1166.341463,606415.1805,778.7266404,582.2439024,207818.439,455.8710772,14.19512195,224.8109756,14.99369786,298.2926829,89573.2622,299.2879252,0.170731707,0.245121951,0.495097921,0,0,0
1166.341463,606415.1805,778.7266404,582.2439024,207818.439,455.8710772,13.07317073,192.2695122,13.86612823,291.2682927,82308.85122,286.895192,0.170731707,0.245121951,0.495097921,0,0,0
1191.904762,619070.82,786.8105363,636.3809524,325844.144,570.8275957,12.88095238,180.4976771,13.43494239,287.1428571,80239.78397,283.2662775,0.166666667,0.239837398,0.489731966,0,0,0
1191.904762,619070.82,786.8105363,636.3809524,325844.144,570.8275957,12.71428571,189.8675958,13.77924511,289.1904762,80389.27991,283.5300335,0.166666667,0.239837398,0.489731966,0,0,0
1166.341463,606415.1805,778.7266404,582.2439024,207818.439,455.8710772,12.68292683,190.2219512,13.79209742,291.8780488,81958.10976,286.2832684,0.170731707,0.245121951,0.495097921,0,0,0
1166.341463,606415.1805,778.7266404,582.2439024,207818.439,455.8710772,14.48780488,239.8060976,15.48567395,295.6341463,87362.7378,295.5718826,0.170731707,0.245121951,0.495097921,0,0,0
1166.341463,606415.1805,778.7266404,582.2439024,207818.439,455.8710772,14.04878049,269.247561,16.40876476,297.1707317,86980.04512,294.9237954,0.170731707,0.245121951,0.495097921,0,0,0
1166.341463,606415.1805,778.7266404,582.2439024,207818.439,455.8710772,13.41463415,252.5487805,15.89178343,292.5609756,81985.60244,286.3312809,0.170731707,0.245121951,0.495097921,0,0,0
1166.341463,606415.1805,778.7266404,582.2439024,207818.439,455.8710772,13.07317073,253.0195122,15.90658707,290.9268293,81171.81951,284.9066856,0.170731707,0.245121951,0.495097921,0,0,0
1154,598021.6585,773.3186009,636.3809524,325844.144,570.8275957,13.11904762,243.8147503,15.61456853,288.7619048,79431.89315,281.8366427,0.166666667,0.239837398,0.489731966,0,0,0
1154,598021.6585,773.3186009,636.3809524,325844.144,570.8275957,13.23809524,255.0638792,15.97071943,292.452381,83025.03426,288.1406501,0.166666667,0.239837398,0.489731966,0,0,0
1219.363636,662373.9112,813.8635704,635.6363636,311832.4228,558.419576,12.59090909,217.7357294,14.75587101,287.5454545,88436.06765,297.3820231,0.181818182,0.245243129,0.495220283,0,0,0
1212.55814,676058.3477,822.2276739,639.627907,318539.2868,564.392848,14.48837209,293.9224806,17.14416754,302.2790698,97028.87265,311.4945788,0.186046512,0.250276855,0.500276778,0,0,0
1212.55814,676058.3477,822.2276739,639.627907,318539.2868,564.392848,13.34883721,264.9944629,16.27865052,299.7209302,90653.39646,301.0870247,0.186046512,0.250276855,0.500276778,0,0,0
1212.55814,676058.3477,822.2276739,639.627907,318539.2868,564.392848,13.37209302,261.2868217,16.16436889,299.1860465,88188.25028,296.9650658,0.186046512,0.250276855,0.500276778,0,0,0
1181.809524,650900.4506,806.7840173,643.8095238,325538.3043,570.5596413,13.35714286,261.8449477,16.18162377,299.9047619,90424.33217,300.7063886,0.19047619,0.255516841,0.505486737,0,0,0
1264,730001.5238,854.4012663,688.6511628,404250.6135,635.8070568,13.23255814,254.4208195,15.95057427,295.6046512,88799.10188,297.9917816,0.186046512,0.250276855,0.500276778,0,0,0
1232.571429,703608.6411,838.8138298,643.8095238,325538.3043,570.5596413,13.23809524,224.0882695,14.96957813,300.6190476,89329.36353,298.8801826,0.19047619,0.255516841,0.505486737,0,0,0
1233.904762,707910.4297,841.3741318,643.8095238,325538.3043,570.5596413,13.14285714,220.3205575,14.84319903,299.8333333,89329.11789,298.8797716,0.19047619,0.255516841,0.505486737,0,0,0
1196.571429,643908.3484,802.4389998,643.8095238,325538.3043,570.5596413,12.9047619,213.7955865,14.62175046,299.8095238,89446.5482,299.0761579,0.19047619,0.255516841,0.505486737,0,0,0
1187.069767,632459.3045,795.2731006,584,199145.9048,446.2576663,13.39534884,232.8161683,15.25831473,293.3255814,95846.4629,309.5907991,0.186046512,0.250276855,0.500276778,0,0,0
1196.571429,643908.3484,802.4389998,586.8571429,203643.5401,451.2688113,12.9047619,215.0638792,14.6650564,296.8095238,91726.49942,302.8638298,0.19047619,0.255516841,0.505486737,0,0,0
1196.571429,643908.3484,802.4389998,586.8571429,203643.5401,451.2688113,14.28571429,280.5017422,16.74818623,302.2619048,97318.88095,311.9597425,0.19047619,0.255516841,0.505486737,0,0,0
1251.363636,679691.8647,824.4342695,690,422774.6977,650.2112716,13.29545455,274.0734672,16.55516437,288.9772727,97051.9297,311.531587,0.181818182,0.245243129,0.495220283,0,0,0
1312.086957,737789.5034,858.9467407,778,579034.8444,760.9433911,12.34782609,257.4318841,16.04468398,276.7826087,90097.28502,300.1620979,0.173913043,0.235748792,0.485539692,0,0,0
1261.363636,710673.8182,843.01472,677.0909091,369132.9218,607.5631011,13.06818182,224.2045455,14.97346137,287.2045455,92061.05021,303.4156394,0.181818182,0.245243129,0.495220283,0,0,0
1282.604651,751723.34,867.0198037,694.8837209,455979.6766,675.2626723,13.51162791,178.4462901,13.35837902,280.3255814,46673.55814,216.04064,0.186046512,0.250276855,0.500276778,0,0,0
1282.604651,751723.34,867.0198037,694.8837209,455979.6766,675.2626723,13.41860465,206.5825028,14.37297821,277.6046512,45634.95903,213.6234047,0.186046512,0.250276855,0.500276778,0,0,0
1282.604651,751723.34,867.0198037,694.8837209,455979.6766,675.2626723,13.20930233,202.8837209,14.24372567,277.0465116,45087.37874,212.3378881,0.186046512,0.250276855,0.500276778,0,0,0
1282.604651,751723.34,867.0198037,694.8837209,455979.6766,675.2626723,13.1627907,200.9014396,14.1739705,276.4651163,45089.01661,212.3417449,0.186046512,0.250276855,0.500276778,0,0,0
1241.238095,694682.137,833.4759367,697.7142857,466748.2091,683.1897314,13.0952381,205.0150987,14.31834832,279.5714286,45403.71429,213.0814734,0.19047619,0.255516841,0.505486737,0,0,0
1241.238095,694682.137,833.4759367,697.7142857,466748.2091,683.1897314,13.07142857,210.8484321,14.52062093,279.2857143,45389.13589,213.0472621,0.19047619,0.255516841,0.505486737,0,0,0
1259.255814,692101.5282,831.9263959,712.744186,465348.7663,682.1647648,13.11627907,205.200443,14.32481913,278.3953488,44545.57807,211.0582338,0.186046512,0.250276855,0.500276778,0,0,0
1259.255814,692101.5282,831.9263959,712.744186,465348.7663,682.1647648,12.97674419,198.4042082,14.08560287,279.5116279,44176.92248,210.183069,0.186046512,0.250276855,0.500276778,0,0,0
1259.255814,692101.5282,831.9263959,712.744186,465348.7663,682.1647648,13.02325581,199.6899225,14.13116848,280.9534884,44434.99779,210.7961048,0.186046512,0.250276855,0.500276778,0,0,0
1241.238095,694682.137,833.4759367,697.7142857,466748.2091,683.1897314,13.11904762,209.6196283,14.47824673,281.2857143,45436.55052,213.1585103,0.19047619,0.255516841,0.505486737,0,0,0
1241.238095,694682.137,833.4759367,697.7142857,466748.2091,683.1897314,13.5,218.9878049,14.79823655,282.4285714,46899.12892,216.5620671,0.19047619,0.255516841,0.505486737,0,0,0
1251.906977,683036.5626,826.4602607,712.744186,465348.7663,682.1647648,12.88372093,202.6766334,14.23645438,276.6976744,43961.02547,209.6688472,0.186046512,0.250276855,0.500276778,0,0,0
1267.813953,708511.9646,841.7315276,712.744186,465348.7663,682.1647648,13.11627907,204.3909192,14.29653522,279.6511628,43947.0897,209.6356117,0.186046512,0.250276855,0.500276778,0,0,0
1253.860465,684993.0277,827.6430557,712.744186,465348.7663,682.1647648,13.90697674,243.1339978,15.59275466,291.2093023,51311.69324,226.5208451,0.186046512,0.250276855,0.500276778,0,0,0
1261.860465,696429.2182,834.5233479,712.744186,465348.7663,682.1647648,13.48837209,217.1129568,14.73475337,290.1395349,50484.17054,224.6868277,0.186046512,0.250276855,0.500276778,0,0,0
1219.906977,697707.8007,835.2890522,712.744186,465348.7663,682.1647648,13.39534884,216.1018826,14.70040416,289.6744186,50265.4629,224.199605,0.186046512,0.250276855,0.500276778,0,0,0
